ID,DATE,TEXT,CRIME,ADDRESS,LATITUDE,LONGITUDE
1508206013752635392,2022-03-27 22:15:09,"SHOTS FIRED at 13000 SE BUSH PL, PORT [Portland Police #PP22000081851] 12:51 #pdx911 #portland #pdx #oregon https://t.co/SgPv1KkgpI",SHOTS FIRED ," 13000 SE BUSH PL, PORTLAND",45.494689,-122.529816
1508206514514792449,2022-03-27 22:17:08,"UNWANTED PERSON at 3800 SE POWELL BLVD, PORT [Portland Police #PP22000081968] 14:58 #pdx911 #portland #pdx #oregon https://t.co/fWAgcpoLKu",UNWANTED PERSON ," 3800 SE POWELL BLVD, PORTLAND",45.497149,-122.623701
1508206767955603458,2022-03-27 22:18:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 10900 SE STARK ST, PORT [Portland Police #PP22000081971] 15:01 #pdx911… https://t.co/bnU2GHgy8c","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 10900 SE STARK ST, PORTLAND",45.518933,-122.551207
1508208025101766656,2022-03-27 22:23:08,"AREA CHECK at NW 18TH AVE / NW SAVIER ST, PORT [Portland Police #PP22000081956] 14:41 #pdx911 #portland #pdx #oregon https://t.co/hXhFnJ36s8",AREA CHECK ," NW 18TH AVE / NW SAVIER ST, PORTLAND",None,
1508208279293349888,2022-03-27 22:24:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 4500 SE 28TH AVE, PORT [Portland Police #PP22000081977] 15:13 #pdx911… https://t.co/E3Fhah9nD7","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 4500 SE 28TH AVE, PORTLAND",45.490176,-122.637483
1508208530808967172,2022-03-27 22:25:09,"ACCIDENT - HIT AND RUN - COLD at 1700 SE SALMON ST, PORT [Portland Police #PP22000081903] 13:50 #pdx911 #portland… https://t.co/Am5QNETsxf",ACCIDENT - HIT AND RUN - COLD ," 1700 SE SALMON ST, PORTLAND",45.514246,-122.648416
1508208780806266880,2022-03-27 22:26:09,"UNWANTED PERSON at 100 NW 6TH AVE, PORT [Portland Police #PP22000081985] 15:19 #pdx911 #portland #pdx #oregon https://t.co/THGixYnpQp",UNWANTED PERSON ," 100 NW 6TH AVE, PORTLAND",45.523896,-122.676335
1508209031474671616,2022-03-27 22:27:08,"VEHICLE STOLEN - COLD at 2800 SE 15TH AVE, PORT [Portland Police #PP22000081961] 14:49 #pdx911 #portland #pdx… https://t.co/eRfKVRtiAn",VEHICLE STOLEN - COLD ," 2800 SE 15TH AVE, PORTLAND",45.502651,-122.650588
1508210292949340160,2022-03-27 22:32:09,"ACCIDENT - NON INJURY at 4000 N LONGVIEW AVE, PORT [Portland Police #PP22000081980] 15:14 #pdx911 #portland #pdx… https://t.co/OfbEat56yz",ACCIDENT - NON INJURY ," 4000 N LONGVIEW AVE, PORTLAND",45.552263,-122.682967
1508210543055630338,2022-03-27 22:33:09,"BURGLARY - COLD at 3900 SE WOODWARD ST, PORT [Portland Police #PP22000081845] 13:45 #pdx911 #portland #pdx #oregon https://t.co/8smfiKfeZW",BURGLARY - COLD ," 3900 SE WOODWARD ST, PORTLAND",45.501847,-122.622432
1508210792394493953,2022-03-27 22:34:08,"ANIMAL PROBLEM at 4900 NE 76TH AVE, PORT [Portland Police #PP22000081947] 14:31 #pdx911 #portland #pdx #oregon https://t.co/4mS97lQJ5T",ANIMAL PROBLEM ," 4900 NE 76TH AVE, PORTLAND",45.55855746464647,-122.58467741414142
1508211046443409408,2022-03-27 22:35:09,"THEFT - COLD at 5900 SE 87TH AVE, PORT [Portland Police #PP22000081932] 14:21 #pdx911 #portland #pdx #oregon https://t.co/JQEVDQsZOr",THEFT - COLD ," 5900 SE 87TH AVE, PORTLAND",45.479957873665235,-122.57322211953132
1508211802491949061,2022-03-27 22:38:09,"AREA CHECK at SE 28TH AVE / SE HAWTHORNE BLVD, PORT [Portland Police #PP22000081987] 15:21 #pdx911 #portland #pdx… https://t.co/bOagj1GStR",AREA CHECK ," SE 28TH AVE / SE HAWTHORNE BLVD, PORTLAND",None,
1508213561218113538,2022-03-27 22:45:08,"DISTURBANCE - PRIORITY at NE 45TH AVE / NE BROADWAY, PORT [Portland Police #PP22000081962] 14:47 #pdx911 #portland… https://t.co/JPnC4jhk7D",DISTURBANCE - PRIORITY ," NE 45TH AVE / NE BROADWAY, PORTLAND",None,
1508213815195758593,2022-03-27 22:46:09,"SUSPICIOUS - PRIORITY at NE 43RD AVE / NE WISTARIA DR, PORT [Portland Police #PP22000081935] 14:19 #pdx911… https://t.co/bMb45wEASn",SUSPICIOUS - PRIORITY ," NE 43RD AVE / NE WISTARIA DR, PORTLAND",None,
1508213887803351042,2022-03-27 22:46:26,"THEFT - PRIORITY at 800 NW 12TH ST, GRSM [Gresham Police #PG22000011175] 14:36 #pdx911 #gresham #pdx #oregon https://t.co/deMlCKhPN6",THEFT - PRIORITY ," 800 NW 12TH ST, GRESHAM",45.505769,-122.441284
1508216332772249602,2022-03-27 22:56:09,"ACCIDENT - HIT AND RUN - PRIORITY at 4800 NE 138TH AVE, PORT [Portland Police #PP22000081918] 14:00 #pdx911… https://t.co/n5nQmRg3Lx",ACCIDENT - HIT AND RUN - PRIORITY ," 4800 NE 138TH AVE, PORTLAND",45.56033640311804,-122.521013
1508216581364494338,2022-03-27 22:57:08,"ACCIDENT - HIT AND RUN - PRIORITY at 4800 NE 138TH AVE, PORT [Portland Police #PP22000081918] 14:00 #pdx911… https://t.co/N7thvGIshx",ACCIDENT - HIT AND RUN - PRIORITY ," 4800 NE 138TH AVE, PORTLAND",45.56033640311804,-122.521013
1508216834440392705,2022-03-27 22:58:09,"ACCIDENT - HIT AND RUN - PRIORITY at 4800 NE 138TH AVE, PORT [Portland Police #PP22000081918] 14:00 #pdx911… https://t.co/eEAiYq6DPR",ACCIDENT - HIT AND RUN - PRIORITY ," 4800 NE 138TH AVE, PORTLAND",45.56033640311804,-122.521013
1508217082474741760,2022-03-27 22:59:08,"ACCIDENT - HIT AND RUN - PRIORITY at 4800 NE 138TH AVE, PORT [Portland Police #PP22000081918] 14:00 #pdx911… https://t.co/p5kDSkaOwZ",ACCIDENT - HIT AND RUN - PRIORITY ," 4800 NE 138TH AVE, PORTLAND",45.56033640311804,-122.521013
1508217335298998275,2022-03-27 23:00:08,"ACCIDENT - HIT AND RUN - PRIORITY at 4800 NE 138TH AVE, PORT [Portland Police #PP22000081918] 14:00 #pdx911… https://t.co/TvgjQQPA7X",ACCIDENT - HIT AND RUN - PRIORITY ," 4800 NE 138TH AVE, PORTLAND",45.56033640311804,-122.521013
1508217588421066752,2022-03-27 23:01:09,"ACCIDENT - HIT AND RUN - PRIORITY at 4800 NE 138TH AVE, PORT [Portland Police #PP22000081918] 14:00 #pdx911… https://t.co/jqRFVm0ZK5",ACCIDENT - HIT AND RUN - PRIORITY ," 4800 NE 138TH AVE, PORTLAND",45.56033640311804,-122.521013
1508217840419045378,2022-03-27 23:02:09,"ACCIDENT - HIT AND RUN - PRIORITY at 4800 NE 138TH AVE, PORT [Portland Police #PP22000081918] 14:00 #pdx911… https://t.co/NgT7T9oYSo",ACCIDENT - HIT AND RUN - PRIORITY ," 4800 NE 138TH AVE, PORTLAND",45.56033640311804,-122.521013
1508218093012627458,2022-03-27 23:03:09,"ACCIDENT - HIT AND RUN - PRIORITY at 4800 NE 138TH AVE, PORT [Portland Police #PP22000081918] 14:00 #pdx911… https://t.co/jcw6uzlFpY",ACCIDENT - HIT AND RUN - PRIORITY ," 4800 NE 138TH AVE, PORTLAND",45.56033640311804,-122.521013
1508218341004963840,2022-03-27 23:04:08,"ACCIDENT - HIT AND RUN - PRIORITY at 4800 NE 138TH AVE, PORT [Portland Police #PP22000081918] 14:00 #pdx911… https://t.co/MfaJHATZRq",ACCIDENT - HIT AND RUN - PRIORITY ," 4800 NE 138TH AVE, PORTLAND",45.56033640311804,-122.521013
1508218593590198273,2022-03-27 23:05:08,"ACCIDENT - HIT AND RUN - PRIORITY at 4800 NE 138TH AVE, PORT [Portland Police #PP22000081918] 14:00 #pdx911… https://t.co/UYFNRF786d",ACCIDENT - HIT AND RUN - PRIORITY ," 4800 NE 138TH AVE, PORTLAND",45.56033640311804,-122.521013
1508218847983144960,2022-03-27 23:06:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at N INTERSTATE AVE / N GREELEY AVE, PORT [Portland Police #PP22000082018] 16… https://t.co/GO2Dmp7Zgi","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," N INTERSTATE AVE / N GREELEY AVE, PORTLAND",None,
1508219098416619527,2022-03-27 23:07:09,"THEFT - PRIORITY at 2600 NE MARTIN LUTHER KING JR BLVD, PORT [Portland Police #PP22000081994] 15:32 #pdx911… https://t.co/4oxm7FbUld",THEFT - PRIORITY ," 2600 NE MARTIN LUTHER KING JR BLVD, PORTLAND",45.541381,-122.661484
1508219400234549249,2022-03-27 23:08:21,"ASSAULT - COLD at 18400 SE STARK ST, GRSM [Gresham Police #PG22000011181] 15:47 #pdx911 #gresham #pdx #oregon https://t.co/PxvcDign5L",ASSAULT - COLD ," 18400 SE STARK ST, GRESHAM",45.519069821538096,-122.47375033094706
1508219649401319424,2022-03-27 23:09:20,"PREMISE CHECK at 4200 SE HILLYARD RD, GRSM [Gresham Police #PG22000011177] 14:58 #pdx911 #gresham #pdx #oregon https://t.co/3dTnMHRcb8",PREMISE CHECK ," 4200 SE HILLYARD RD, GRESHAM",45.47682733027523,-122.38994915596332
1508223927713034243,2022-03-27 23:26:20,"DISTURBANCE - PRIORITY at 18000 SE MARKET ST, GRSM [Gresham Police #PG22000011185] 16:06 #pdx911 #gresham #pdx… https://t.co/qJZlV4eVHU",DISTURBANCE - PRIORITY ," 18000 SE MARKET ST, GRESHAM",45.512217,-122.477538
1508225140831625221,2022-03-27 23:31:09,"UNWANTED PERSON at 8300 SE 69TH AVE, PORT [Portland Police #PP22000082015] 16:09 #pdx911 #portland #pdx #oregon https://t.co/4IxD5qlYei",UNWANTED PERSON ," 8300 SE 69TH AVE, PORTLAND",45.463708232323235,-122.59232596969696
1508225390782783488,2022-03-27 23:32:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 400 SE 117TH AVE, PORT [Portland Police #PP22000082042] 16:28 #pdx911… https://t.co/QWxVSTVHX8","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 400 SE 117TH AVE, PORTLAND",45.519571,-122.542808
1508225463629455360,2022-03-27 23:32:26,"DISTURBANCE - PRIORITY at SE 182ND AVE / SE YAMHILL ST, GRSM [Gresham Police #PG22000011187] 16:23 #pdx911 #gresham… https://t.co/ogdmogRTpp",DISTURBANCE - PRIORITY ," SE 182ND AVE / SE YAMHILL ST, GRESHAM",None,
1508226396304248837,2022-03-27 23:36:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 100 SE 105TH AVE, PORT [Portland Police #PP22000082011] 16:29 #pdx911… https://t.co/tC2smoJIUP","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 100 SE 105TH AVE, PORTLAND",45.52182358,-122.55538854
1508226650965622784,2022-03-27 23:37:09,"UNWANTED PERSON at 9300 SE MILL ST, PORT [Portland Police #PP22000082004] 15:55 #pdx911 #portland #pdx #oregon https://t.co/q0iIHZuXMJ",UNWANTED PERSON ," 9300 SE MILL ST, PORTLAND",45.50994259060403,-122.5681733624161
1508226903542407169,2022-03-27 23:38:09,"HAZARD - HAZARDOUS CONDITION at WB I84 FWY TO / NB I5 FWY, PORT [Portland Police #PP22000082030] 16:14 #pdx911… https://t.co/x51RnTw0ro",HAZARD - HAZARDOUS CONDITION ," WB I84 FWY TO / NB I5 FWY, PORTLAND",None,
1508227403931283456,2022-03-27 23:40:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 4500 SE 28TH AVE, PORT [Portland Police #PP22000082005] 16:35 #pdx911… https://t.co/6y1hHdA7cU","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 4500 SE 28TH AVE, PORTLAND",45.490176,-122.637483
1508227654037561348,2022-03-27 23:41:08,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 2100 NE OREGON ST, PORT [Portland Police #PP22000082025] 16:32 #pdx911… https://t.co/jLXgnJUUpg","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 2100 NE OREGON ST, PORTLAND",45.5285,-122.644259
1508228459721461761,2022-03-27 23:44:20,"THREAT - COLD at 2000 SE 182ND AVE, GRSM [Gresham Police #PG22000011165] 15:46 #pdx911 #gresham #pdx #oregon https://t.co/y6LIKxwpM8",THREAT - COLD ," 2000 SE 182ND AVE, GRESHAM",45.50848842424242,-122.47553283838384
1508228661631086594,2022-03-27 23:45:09,"UNWANTED PERSON at SE 146TH AVE / SE STARK ST, PORT [Portland Police #PP22000081900] 16:41 #pdx911 #portland #pdx… https://t.co/9kL6Ov5Xv6",UNWANTED PERSON ," SE 146TH AVE / SE STARK ST, PORTLAND",None,
1508229670851936260,2022-03-27 23:49:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 5600 NE HALSEY ST, PORT [Portland Police #PP22000082023] 16:09 #pdx911… https://t.co/pJm5UDK9kr","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 5600 NE HALSEY ST, PORTLAND",45.533629,-122.605679
1508231429842354180,2022-03-27 23:56:09,"ANIMAL PROBLEM at 5000 SE 82ND AVE, PORT [Portland Police #PP22000082062] 16:53 #pdx911 #portland #pdx #oregon https://t.co/Gk4tfK70hU",ANIMAL PROBLEM ," 5000 SE 82ND AVE, PORTLAND",45.486411,-122.578758
1508231934954016770,2022-03-27 23:58:09,"UNWANTED PERSON at 1200 NW MARSHALL ST, PORT [Portland Police #PP22000082052] 16:43 #pdx911 #portland #pdx #oregon https://t.co/4hZd5sRrls",UNWANTED PERSON ," 1200 NW MARSHALL ST, PORTLAND",45.5303701,-122.68392876200028
1508232687449899009,2022-03-28 00:01:08,"ACCIDENT - UNKNOWN INJURY at 9900 NE CASCADES PKWY, PORT [Portland Police #PP22000082064] 16:56 #pdx911 #portland… https://t.co/imIiEsehJ0",ACCIDENT - UNKNOWN INJURY ," 9900 NE CASCADES PKWY, PORTLAND",45.573513,-122.561052
1508233443548667905,2022-03-28 00:04:09,"THEFT - COLD at 17800 NE MARINE DR, PORT [Portland Police #PP22000081966] 16:50 #pdx911 #portland #pdx #oregon https://t.co/r8fQQwfWeA",THEFT - COLD ," 17800 NE MARINE DR, PORTLAND",45.558659589669006,-122.47991287165507
1508233996823498752,2022-03-28 00:06:21,"UNWANTED PERSON at 800 NE HOGAN DR, GRSM [Gresham Police #PG22000011186] 16:30 #pdx911 #gresham #pdx #oregon https://t.co/8kaZvqMFhI",UNWANTED PERSON ," 800 NE HOGAN DR, GRESHAM",45.5047143,-122.4139323
1508234199056084992,2022-03-28 00:07:09,"HAZARD - HAZARDOUS CONDITION at EB I84 FWY AT / NE 74TH AVE, PORT [Portland Police #PP22000081856] 12:44 #pdx911… https://t.co/VmF1SToA6B",HAZARD - HAZARDOUS CONDITION ," EB I84 FWY AT / NE 74TH AVE, PORTLAND",None,
1508236214037483521,2022-03-28 00:15:09,"UNWANTED PERSON at 7700 SW BARBUR BLVD, PORT [Portland Police #PP22000082051] 16:42 #pdx911 #portland #pdx #oregon https://t.co/q78kvwlERx",UNWANTED PERSON ," 7700 SW BARBUR BLVD, PORTLAND",45.468754,-122.692138
1508236464072495104,2022-03-28 00:16:09,"SUSPICIOUS - WITH WEAPON *H at 1200 NE 122ND AVE, PORT [Portland Police #PP22000082071] 17:04 #pdx911 #portland… https://t.co/c0t4ltZBLm",SUSPICIOUS - WITH WEAPON *H ," 1200 NE 122ND AVE, PORTLAND",45.531422,-122.537559
1508236968651485185,2022-03-28 00:18:09,"UNWANTED PERSON at 9900 NE HALSEY ST, PORT [Portland Police #PP22000082075] 17:13 #pdx911 #portland #pdx #oregon https://t.co/AGfvHlSCS0",UNWANTED PERSON ," 9900 NE HALSEY ST, PORTLAND",45.533436,-122.560452
1508237218673934337,2022-03-28 00:19:09,"AREA CHECK at 13800 SE WOODWARD ST, PORT [Portland Police #PP22000082021] 17:04 #pdx911 #portland #pdx #oregon https://t.co/y5siaQMftZ",AREA CHECK ," 13800 SE WOODWARD ST, PORTLAND",45.50114951256282,-122.52076610552764
1508237468205682688,2022-03-28 00:20:08,"VEHICLE STOLEN - COLD at 1100 NE ALBERTA ST, PORT [Portland Police #PP22000082009] 16:26 #pdx911 #portland #pdx… https://t.co/kzIetHtF6L",VEHICLE STOLEN - COLD ," 1100 NE ALBERTA ST, PORTLAND",45.559019,-122.654434
1508238981229539332,2022-03-28 00:26:09,"HAZARD - HAZARDOUS CONDITION at SE DIVISION ST / SE GRAND AVE, PORT [Portland Police #PP22000082019] 17:15 #pdx911… https://t.co/6eeSm3q5JN",HAZARD - HAZARDOUS CONDITION ," SE DIVISION ST / SE GRAND AVE, PORTLAND",None,
1508239482377568261,2022-03-28 00:28:08,"VEHICLE STOLEN - COLD at 10600 SE CLAY ST, PORT [Portland Police #PP22000082055] 17:15 #pdx911 #portland #pdx… https://t.co/0qxdKfeIRS",VEHICLE STOLEN - COLD ," 10600 SE CLAY ST, PORTLAND",45.51317750269166,-122.55419044773706
1508240739808919554,2022-03-28 00:33:08,"THEFT - PRIORITY at 1900 NW OVERTON ST, PORT [Portland Police #PP22000082083] 17:26 #pdx911 #portland #pdx #oregon https://t.co/b72PqDF1L3",THEFT - PRIORITY ," 1900 NW OVERTON ST, PORTLAND",45.531986,-122.690746
1508241749776343040,2022-03-28 00:37:09,"VEHICLE STOLEN - COLD at 6200 SE 14TH AVE, PORT [Portland Police #PP22000082039] 17:23 #pdx911 #portland #pdx… https://t.co/yVCZOGTq7K",VEHICLE STOLEN - COLD ," 6200 SE 14TH AVE, PORTLAND",45.477758,-122.651632
1508243006679228416,2022-03-28 00:42:09,"THEFT - PRIORITY at 1500 N TOMAHAWK ISLAND DR, PORT [Portland Police #PP22000081898] 17:35 #pdx911 #portland #pdx… https://t.co/NXWYnSwknd",THEFT - PRIORITY ," 1500 N TOMAHAWK ISLAND DR, PORTLAND",45.61202965,-122.6837855
1508243081010712580,2022-03-28 00:42:26,"ILLEGAL DUMPING - PRIORITY at NE 192ND AVE / NE WILKES RD, GRSM [Gresham Police #PG22000011191] 17:31 #pdx911… https://t.co/1bN9qy2Ofz",ILLEGAL DUMPING - PRIORITY ," NE 192ND AVE / NE WILKES RD, GRESHAM",None,
1508243512428433409,2022-03-28 00:44:09,"UNWANTED PERSON at 10200 NE SHAVER ST, PORT [Portland Police #PP22000082073] 17:33 #pdx911 #portland #pdx #oregon https://t.co/sR6hXbbyTh",UNWANTED PERSON ," 10200 NE SHAVER ST, PORTLAND",45.551692,-122.557615
1508244265574404098,2022-03-28 00:47:09,"ASSAULT - COLD at 0 SW 3RD AVE, PORT [Portland Police #PP22000082037] 17:25 #pdx911 #portland #pdx #oregon https://t.co/Qn4RPYCatE",ASSAULT - COLD ," 0 SW 3RD AVE, PORTLAND",45.5079388,-122.680974
1508244515252891654,2022-03-28 00:48:08,"AREA CHECK at SE 97TH AVE / SE BOISE ST, PORT [Portland Police #PP22000082060] 16:52 #pdx911 #portland #pdx #oregon https://t.co/uT4rwZpLZB",AREA CHECK ," SE 97TH AVE / SE BOISE ST, PORTLAND",None,
1508245270508711937,2022-03-28 00:51:08,"DISTURBANCE - PRIORITY at 7200 N VANCOUVER AVE, PORT [Portland Police #PP22000082081] 17:22 #pdx911 #portland #pdx… https://t.co/pLkWdAY0wk",DISTURBANCE - PRIORITY ," 7200 N VANCOUVER AVE, PORTLAND",45.575233,-122.668477
1508245525669195778,2022-03-28 00:52:09,"HAZARD - HAZARDOUS CONDITION at SE 157TH AVE / SE DIVISION ST[S/O, PORT [Portland Police #PP22000081965] 17:16… https://t.co/0z903LN8Ik",HAZARD - HAZARDOUS CONDITION ," SE 157TH AVE / SE DIVISION ST[S/O, PORTLAND",None,
1508245775326740480,2022-03-28 00:53:09,"DISTURBANCE - PRIORITY at 6900 SE 76TH AVE, PORT [Portland Police #PP22000082040] 16:31 #pdx911 #portland #pdx… https://t.co/Zax201D91U",DISTURBANCE - PRIORITY ," 6900 SE 76TH AVE, PORTLAND",45.472703,-122.585379
1508246025324007424,2022-03-28 00:54:08,"VEHICLE STOLEN - COLD at 9900 N WHITAKER RD, PORT [Portland Police #PP22000082022] 16:04 #pdx911 #portland #pdx… https://t.co/8309IrqNlC",VEHICLE STOLEN - COLD ," 9900 N WHITAKER RD, PORTLAND",45.59397759335935,-122.6820071292844
1508246279452696582,2022-03-28 00:55:09,"SUSPICIOUS - PRIORITY at 6400 SE MILWAUKIE AVE, PORT [Portland Police #PP22000082035] 17:05 #pdx911 #portland #pdx… https://t.co/7xdAj0JOkK",SUSPICIOUS - PRIORITY ," 6400 SE MILWAUKIE AVE, PORTLAND",45.476348,-122.648926
1508246529609396227,2022-03-28 00:56:09,"ASSAULT - PRIORITY at 800 SW 10TH AVE, PORT [Portland Police #PP22000082068] 17:04 #pdx911 #portland #pdx #oregon https://t.co/V7uHf3q7tL",ASSAULT - PRIORITY ," 800 SW 10TH AVE, PORTLAND",45.519296,-122.682357
1508246779489243139,2022-03-28 00:57:08,"HAZARD - HAZARDOUS CONDITION at NB I5 FWY AT / EXIT 305A AND N LOMBARD ST EB, PORT [Portland Police #PP22000082032]… https://t.co/TQ29c5lyur",HAZARD - HAZARDOUS CONDITION ," NB I5 FWY AT / EXIT 305A AND N LOMBARD ST EB, PORTLAND",None,
1508247033357889536,2022-03-28 00:58:09,"THREAT - PRIORITY at 3500 SE 82ND AVE, PORT [Portland Police #PP22000082078] 17:17 #pdx911 #portland #pdx #oregon https://t.co/VsXT75LxEk",THREAT - PRIORITY ," 3500 SE 82ND AVE, PORTLAND",45.496745,-122.578612
1508247285158744065,2022-03-28 00:59:09,"ACCIDENT - NON INJURY at NB SE MCLOUGHLIN BLVD AT / SE TACOMA ST, PORT [Portland Police #PP22000082080] 17:49… https://t.co/OlMSlz9T8e",ACCIDENT - NON INJURY ," NB SE MCLOUGHLIN BLVD AT / SE TACOMA ST, PORTLAND",None,
1508247535869067265,2022-03-28 01:00:09,"THEFT - COLD at WILDWOOD TRAIL AT / MP5, PORT [Portland Police #PP22000082074] 17:43 #pdx911 #portland #pdx #oregon https://t.co/o1PHda6FCQ",THEFT - COLD ," WILDWOOD TRAIL AT / MP5, PORTLAND",None,
1508247789494431749,2022-03-28 01:01:09,"THEFT - COLD at 3100 NE 82ND AVE, PORT [Portland Police #PP22000081973] 17:13 #pdx911 #portland #pdx #oregon https://t.co/fYmlLj0iS7",THEFT - COLD ," 3100 NE 82ND AVE, PORTLAND",45.544634,-122.578703
1508248044722003971,2022-03-28 01:02:10,"THEFT - COLD at 7200 NE SANDY BLVD, PORT [Portland Police #PP22000082089] 17:54 #pdx911 #portland #pdx #oregon https://t.co/bQsAhdwAOx",THEFT - COLD ," 7200 NE SANDY BLVD, PORTLAND",45.548325,-122.588685
1508248290390786048,2022-03-28 01:03:08,"DISTURBANCE - PRIORITY at 3800 SE 82ND AVE, PORT [Portland Police #PP22000082108] 17:51 #pdx911 #portland #pdx… https://t.co/6NJZVHXueP",DISTURBANCE - PRIORITY ," 3800 SE 82ND AVE, PORTLAND",45.494681,-122.578639
1508248546545332224,2022-03-28 01:04:10,"ASSAULT - PRIORITY at NW 13TH AVE / NW GLISAN ST, PORT [Portland Police #PP22000082106] 17:48 #pdx911 #portland… https://t.co/yzXTNurVI4",ASSAULT - PRIORITY ," NW 13TH AVE / NW GLISAN ST, PORTLAND",None,
1508248619194859523,2022-03-28 01:04:27,"ASSAULT - COLD at 1900 NW FLORENCE AVE, GRSM [Gresham Police #PG22000011190] 16:56 #pdx911 #gresham #pdx #oregon https://t.co/zLCkjo0DMv",ASSAULT - COLD ," 1900 NW FLORENCE AVE, GRESHAM",45.509668,-122.443324
1508248795179454464,2022-03-28 01:05:09,"ACCIDENT - NON INJURY at 11900 N JANTZEN DR, PORT [Portland Police #PP22000082070] 17:05 #pdx911 #portland #pdx… https://t.co/I9UHurHe9P",ACCIDENT - NON INJURY ," 11900 N JANTZEN DR, PORTLAND",45.60941271410594,-122.6779949588978
1508249045206138885,2022-03-28 01:06:08,"SUSPICIOUS - PRIORITY at SE 72ND AVE / SE SHERRETT ST[WEST OF, PORT [Portland Police #PP22000082046] 16:55 #pdx911… https://t.co/Q9mZdVlU4T",SUSPICIOUS - PRIORITY ," SE 72ND AVE / SE SHERRETT ST[WEST OF, PORTLAND",None,
1508249299267698688,2022-03-28 01:07:09,"PARKING PROBLEM at 4800 SW GARDEN HOME RD, PORT [Portland Police #PP22000082092] 17:49 #pdx911 #portland #pdx… https://t.co/bFZUcLS2qs",PARKING PROBLEM ," 4800 SW GARDEN HOME RD, PORTLAND",45.46486762859159,-122.7261835679819
1508250055077113857,2022-03-28 01:10:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 500 NE BROADWAY , PORT [Portland Police #PP22000082120] 18:02 #pdx911… https://t.co/j3slhK8bg5","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 500 NE BROADWAY , PORTLAND",45.534979,-122.660455
1508250305577644033,2022-03-28 01:11:09,"DISTURBANCE - PRIORITY at 10300 NE CLACKAMAS ST, PORT [Portland Police #PP22000082113] 17:56 #pdx911 #portland #pdx… https://t.co/AzfFgtg8pj",DISTURBANCE - PRIORITY ," 10300 NE CLACKAMAS ST, PORTLAND",45.532694,-122.556634
1508250555965067270,2022-03-28 01:12:09,"THEFT - COLD at 200 SW MORRISON ST, PORT [Portland Police #PP22000081950] 17:43 #pdx911 #portland #pdx #oregon https://t.co/u5Fx5CEbg1",THEFT - COLD ," 200 SW MORRISON ST, PORTLAND",45.517937,-122.674701
1508251061819043842,2022-03-28 01:14:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 2000 W BURNSIDE ST, PORT [Portland Police #PP22000082096] 18:00 #pdx911… https://t.co/VRRtNz91vb","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 2000 W BURNSIDE ST, PORTLAND",45.523038,-122.692452
1508252317165838346,2022-03-28 01:19:09,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 200 S BANCROFT ST, PORT [Portland Police #PP22000082115] 18:08 #pdx911… https://t.co/Tq5Dx9EkQg","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE "," 200 S BANCROFT ST, PORTLAND",45.4931482,-122.6705773
1508252570967367687,2022-03-28 01:20:09,"VEHICLE STOLEN - COLD at 2000 N MARINE DR, PORT [Portland Police #PP22000082020] 16:54 #pdx911 #portland #pdx… https://t.co/Rgy8aoWNYp",VEHICLE STOLEN - COLD ," 2000 N MARINE DR, PORTLAND",45.607789,-122.687338
1508252644250308614,2022-03-28 01:20:27,"AREA CHECK at 1200 SW HIGHLAND DR, GRSM [Gresham Police #PG22000011195] 17:33 #pdx911 #gresham #pdx #oregon https://t.co/S9tLjckfwi",AREA CHECK ," 1200 SW HIGHLAND DR, GRESHAM",45.488089099999996,-122.47483738884486
1508252820570484738,2022-03-28 01:21:09,"ACCIDENT - HIT AND RUN - COLD at 400 N HAYDEN BAY DR, PORT [Portland Police #PP22000082012] 18:15 #pdx911 #portland… https://t.co/xuXMlj3BBo",ACCIDENT - HIT AND RUN - COLD ," 400 N HAYDEN BAY DR, PORTLAND",45.60989826666667,-122.67225573333332
