id,title,subtitle,href,rel,updated,name,email,icon,summary,category,published,point,content
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099942","BURGLARY - COLD at 1100 SE 9TH AVE, PORT",,,,2022-04-15T12:15:31.0-07:00,,,,"BURGLARY - COLD at 1100 SE 9TH AVE, PORT [Portland Police #PP22000099942]",,2022-04-15T11:05:59.0-07:00,45.514800 -122.656449,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099942</dd>
						<dt>Call Type:</dt>
						<dd>BURGLARY - COLD</dd>
						<dt>Address:</dt>
						<dd>1100 SE 9TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 12:15:31 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099959","THEFT - COLD at 1500 SE 72ND AVE, PORT",,,,2022-04-15T12:19:23.0-07:00,,,,"THEFT - COLD at 1500 SE 72ND AVE, PORT [Portland Police #PP22000099959]",,2022-04-15T11:04:33.0-07:00,45.511782 -122.588778,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099959</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - COLD</dd>
						<dt>Address:</dt>
						<dd>1500 SE 72ND AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 12:19:23 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099929","TRIMET INCIDENT - PRIORITY at 8300 SE MCLOUGHLIN BLVD, PORT",,,,2022-04-15T12:22:36.0-07:00,,,,"TRIMET INCIDENT - PRIORITY at 8300 SE MCLOUGHLIN BLVD, PORT [Portland Police #PP22000099929]",,2022-04-15T10:21:47.0-07:00,45.462635 -122.637689,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099929</dd>
						<dt>Call Type:</dt>
						<dd>TRIMET INCIDENT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>8300 SE MCLOUGHLIN BLVD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 12:22:36 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099883","VEHICLE STOLEN - COLD at 3300 SE 74TH AVE, PORT",,,,2022-04-15T12:54:11.0-07:00,,,,"VEHICLE STOLEN - COLD at 3300 SE 74TH AVE, PORT [Portland Police #PP22000099883]",,2022-04-15T09:35:27.0-07:00,45.498506 -122.587373,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099883</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>3300 SE 74TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 12:54:11 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100091","HAZARD - HAZARDOUS CONDITION at SE 119TH AVE / SE DIVISION ST, PORT",,,,2022-04-15T13:54:19.0-07:00,,,,"HAZARD - HAZARDOUS CONDITION at SE 119TH AVE / SE DIVISION ST, PORT [Portland Police #PP22000100091]",,2022-04-15T13:51:58.0-07:00,45.504121 -122.540899,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100091</dd>
						<dt>Call Type:</dt>
						<dd>HAZARD - HAZARDOUS CONDITION</dd>
						<dt>Address:</dt>
						<dd>SE 119TH AVE / SE DIVISION ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:54:19 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100081","AREA CHECK at SE 36TH AVE / SE DIVISION ST, PORT",,,,2022-04-15T13:50:34.0-07:00,,,,"AREA CHECK at SE 36TH AVE / SE DIVISION ST, PORT [Portland Police #PP22000100081]",,2022-04-15T13:46:27.0-07:00,45.504787 -122.626239,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100081</dd>
						<dt>Call Type:</dt>
						<dd>AREA CHECK</dd>
						<dt>Address:</dt>
						<dd>SE 36TH AVE / SE DIVISION ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:50:34 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PG22000013765","UNWANTED PERSON at 2400 SE BURNSIDE RD, GRSM",,,,2022-04-15T13:55:14.0-07:00,,,,"UNWANTED PERSON at 2400 SE BURNSIDE RD, GRSM [Gresham Police #PG22000013765]",,2022-04-15T13:43:52.0-07:00,45.495700 -122.407982,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013765</dd>
						<dt>Call Type:</dt>
						<dd>UNWANTED PERSON</dd>
						<dt>Address:</dt>
						<dd>2400 SE BURNSIDE RD, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:55:14 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100074","SUSPICIOUS - WITH WEAPON *H at W BURNSIDE ST / NW 23RD AVE, PORT",,,,2022-04-15T13:44:05.0-07:00,,,,"SUSPICIOUS - WITH WEAPON *H at W BURNSIDE ST / NW 23RD AVE, PORT [Portland Police #PP22000100074]",,2022-04-15T13:41:49.0-07:00,45.523465 -122.698273,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100074</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS - WITH WEAPON *H</dd>
						<dt>Address:</dt>
						<dd>W BURNSIDE ST / NW 23RD AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:44:05 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100013","ACCIDENT - UNKNOWN INJURY at NE SANDY BLVD / NE 148TH AVE, PORT",,,,2022-04-15T13:41:14.0-07:00,,,,"ACCIDENT - UNKNOWN INJURY at NE SANDY BLVD / NE 148TH AVE, PORT [Portland Police #PP22000100013]",,2022-04-15T13:40:23.0-07:00,45.552411 -122.510307,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100013</dd>
						<dt>Call Type:</dt>
						<dd>ACCIDENT - UNKNOWN INJURY</dd>
						<dt>Address:</dt>
						<dd>NE SANDY BLVD / NE 148TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:41:14 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100062","SUSPICIOUS - PRIORITY at 700 SW ST CLAIR AVE, PORT",,,,2022-04-15T13:53:31.0-07:00,,,,"SUSPICIOUS - PRIORITY at 700 SW ST CLAIR AVE, PORT [Portland Police #PP22000100062]",,2022-04-15T13:38:51.0-07:00,45.522890 -122.696490,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100062</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>700 SW ST CLAIR AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:53:31 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100058","ACCIDENT - UNKNOWN INJURY at 8200 NE SANDY BLVD, PORT",,,,2022-04-15T14:03:14.0-07:00,,,,"ACCIDENT - UNKNOWN INJURY at 8200 NE SANDY BLVD, PORT [Portland Police #PP22000100058]",,2022-04-15T13:37:42.0-07:00,45.552392 -122.577894,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100058</dd>
						<dt>Call Type:</dt>
						<dd>ACCIDENT - UNKNOWN INJURY</dd>
						<dt>Address:</dt>
						<dd>8200 NE SANDY BLVD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 2:03:14 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100070","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 9700 SE HAROLD ST, PORT",,,,2022-04-15T13:31:39.0-07:00,,,,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 9700 SE HAROLD ST, PORT [Portland Police #PP22000100070]",,2022-04-15T13:31:30.0-07:00,45.482840 -122.563267,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100070</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE</dd>
						<dt>Address:</dt>
						<dd>9700 SE HAROLD ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:31:39 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100069","FIRE RELATED at NW 4TH AVE / NW GLISAN ST, PORT",,,,2022-04-15T13:30:24.0-07:00,,,,"FIRE RELATED at NW 4TH AVE / NW GLISAN ST, PORT [Portland Police #PP22000100069]",,2022-04-15T13:29:07.0-07:00,45.526661 -122.674527,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100069</dd>
						<dt>Call Type:</dt>
						<dd>FIRE RELATED</dd>
						<dt>Address:</dt>
						<dd>NW 4TH AVE / NW GLISAN ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:30:24 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100044","ASSAULT - COLD at 700 NW EVERETT ST, PORT",,,,2022-04-15T13:57:49.0-07:00,,,,"ASSAULT - COLD at 700 NW EVERETT ST, PORT [Portland Police #PP22000100044]",,2022-04-15T13:22:06.0-07:00,45.525270 -122.677850,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100044</dd>
						<dt>Call Type:</dt>
						<dd>ASSAULT - COLD</dd>
						<dt>Address:</dt>
						<dd>700 NW EVERETT ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:57:49 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PG22000013761","UNWANTED PERSON at 1100 NE DIVISION ST, GRSM",,,,2022-04-15T13:35:57.0-07:00,,,,"UNWANTED PERSON at 1100 NE DIVISION ST, GRSM [Gresham Police #PG22000013761]",,2022-04-15T13:21:48.0-07:00,45.504966 -122.419612,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013761</dd>
						<dt>Call Type:</dt>
						<dd>UNWANTED PERSON</dd>
						<dt>Address:</dt>
						<dd>1100 NE DIVISION ST, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:35:57 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100057","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE ELLIS ST / SE 122ND AVE, PORT",,,,2022-04-15T13:21:30.0-07:00,,,,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE ELLIS ST / SE 122ND AVE, PORT [Portland Police #PP22000100057]",,2022-04-15T13:20:55.0-07:00,45.482570 -122.537949,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100057</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE</dd>
						<dt>Address:</dt>
						<dd>SE ELLIS ST / SE 122ND AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:21:30 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099945","UNWANTED PERSON at 3500 N WILLIAMS AVE, PORT",,,,2022-04-15T13:18:39.0-07:00,,,,"UNWANTED PERSON at 3500 N WILLIAMS AVE, PORT [Portland Police #PP22000099945]",,2022-04-15T13:17:15.0-07:00,45.548409 -122.666852,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099945</dd>
						<dt>Call Type:</dt>
						<dd>UNWANTED PERSON</dd>
						<dt>Address:</dt>
						<dd>3500 N WILLIAMS AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:18:39 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100054","ASSAULT - PRIORITY at 12400 NE SANDY BLVD, PORT",,,,2022-04-15T13:39:51.0-07:00,,,,"ASSAULT - PRIORITY at 12400 NE SANDY BLVD, PORT [Portland Police #PP22000100054]",,2022-04-15T13:15:23.0-07:00,45.556311 -122.534091,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100054</dd>
						<dt>Call Type:</dt>
						<dd>ASSAULT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>12400 NE SANDY BLVD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:39:51 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100048","ASSAULT - PRIORITY at 1900 SE DIVISION ST, PORT",,,,2022-04-15T14:01:33.0-07:00,,,,"ASSAULT - PRIORITY at 1900 SE DIVISION ST, PORT [Portland Police #PP22000100048]",,2022-04-15T13:06:50.0-07:00,45.504309 -122.646054,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100048</dd>
						<dt>Call Type:</dt>
						<dd>ASSAULT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>1900 SE DIVISION ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 2:01:33 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100041","UNWANTED PERSON at 8800 SE 17TH AVE, PORT",,,,2022-04-15T13:11:05.0-07:00,,,,"UNWANTED PERSON at 8800 SE 17TH AVE, PORT [Portland Police #PP22000100041]",,2022-04-15T13:00:40.0-07:00,45.459064 -122.646443,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100041</dd>
						<dt>Call Type:</dt>
						<dd>UNWANTED PERSON</dd>
						<dt>Address:</dt>
						<dd>8800 SE 17TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:11:05 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PG22000013759","UNWANTED PERSON at 1500 NE 181ST AVE, GRSM",,,,2022-04-15T13:08:55.0-07:00,,,,"UNWANTED PERSON at 1500 NE 181ST AVE, GRSM [Gresham Police #PG22000013759]",,2022-04-15T13:00:32.0-07:00,45.533443 -122.479597,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013759</dd>
						<dt>Call Type:</dt>
						<dd>UNWANTED PERSON</dd>
						<dt>Address:</dt>
						<dd>1500 NE 181ST AVE, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:08:55 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100036","HAZARD - HAZARDOUS CONDITION at SB I5 FWY NO / CITY CENTER EXIT, PORT",,,,2022-04-15T13:18:10.0-07:00,,,,"HAZARD - HAZARDOUS CONDITION at SB I5 FWY NO / CITY CENTER EXIT, PORT [Portland Police #PP22000100036]",,2022-04-15T12:55:50.0-07:00,45.526015 -122.665408,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100036</dd>
						<dt>Call Type:</dt>
						<dd>HAZARD - HAZARDOUS CONDITION</dd>
						<dt>Address:</dt>
						<dd>SB I5 FWY NO / CITY CENTER EXIT, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:18:10 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099991","VEHICLE STOLEN - COLD at 8900 N MCKENNA AVE, PORT",,,,2022-04-15T13:48:36.0-07:00,,,,"VEHICLE STOLEN - COLD at 8900 N MCKENNA AVE, PORT [Portland Police #PP22000099991]",,2022-04-15T12:49:45.0-07:00,45.587771 -122.726095,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099991</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>8900 N MCKENNA AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:48:36 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100028","ACCIDENT - UNKNOWN INJURY at SW BARBUR BLVD / SW BARBUR CT, PORT",,,,2022-04-15T14:09:12.0-07:00,,,,"ACCIDENT - UNKNOWN INJURY at SW BARBUR BLVD / SW BARBUR CT, PORT [Portland Police #PP22000100028]",,2022-04-15T12:43:58.0-07:00,45.462280 -122.703595,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100028</dd>
						<dt>Call Type:</dt>
						<dd>ACCIDENT - UNKNOWN INJURY</dd>
						<dt>Address:</dt>
						<dd>SW BARBUR BLVD / SW BARBUR CT, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 2:09:12 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100025","ASSAULT - COLD at 0 NW 2ND AVE, PORT",,,,2022-04-15T13:21:32.0-07:00,,,,"ASSAULT - COLD at 0 NW 2ND AVE, PORT [Portland Police #PP22000100025]",,2022-04-15T12:39:57.0-07:00,45.523355 -122.672199,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100025</dd>
						<dt>Call Type:</dt>
						<dd>ASSAULT - COLD</dd>
						<dt>Address:</dt>
						<dd>0 NW 2ND AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:21:32 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099983","THEFT - COLD at S SHERMAN ST / S WATER AVE, PORT",,,,2022-04-15T13:23:59.0-07:00,,,,"THEFT - COLD at S SHERMAN ST / S WATER AVE, PORT [Portland Police #PP22000099983]",,2022-04-15T12:34:59.0-07:00,45.506458 -122.675911,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099983</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - COLD</dd>
						<dt>Address:</dt>
						<dd>S SHERMAN ST / S WATER AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:23:59 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100017","VANDALISM - PRIORITY at 7500 NE MARTIN LUTHER KING JR BLVD, PORT",,,,2022-04-15T13:11:56.0-07:00,,,,"VANDALISM - PRIORITY at 7500 NE MARTIN LUTHER KING JR BLVD, PORT [Portland Police #PP22000100017]",,2022-04-15T12:32:37.0-07:00,45.577805 -122.660993,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100017</dd>
						<dt>Call Type:</dt>
						<dd>VANDALISM - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>7500 NE MARTIN LUTHER KING JR BLVD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:11:56 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100015","ACCIDENT - UNKNOWN INJURY at 6000 NE HALSEY ST, PORT",,,,2022-04-15T13:07:56.0-07:00,,,,"ACCIDENT - UNKNOWN INJURY at 6000 NE HALSEY ST, PORT [Portland Police #PP22000100015]",,2022-04-15T12:30:59.0-07:00,45.533925 -122.601300,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100015</dd>
						<dt>Call Type:</dt>
						<dd>ACCIDENT - UNKNOWN INJURY</dd>
						<dt>Address:</dt>
						<dd>6000 NE HALSEY ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:07:56 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100010","HAZARD - HAZARDOUS CONDITION at WB SUNSET HWY WO / CANYON TUNNEL, PORT",,,,2022-04-15T13:24:36.0-07:00,,,,"HAZARD - HAZARDOUS CONDITION at WB SUNSET HWY WO / CANYON TUNNEL, PORT [Portland Police #PP22000100010]",,2022-04-15T12:14:14.0-07:00,45.515293 -122.700208,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100010</dd>
						<dt>Call Type:</dt>
						<dd>HAZARD - HAZARDOUS CONDITION</dd>
						<dt>Address:</dt>
						<dd>WB SUNSET HWY WO / CANYON TUNNEL, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:24:36 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099894","VEHICLE STOLEN - COLD at 3600 NE 141ST AVE, PORT",,,,2022-04-15T13:31:21.0-07:00,,,,"VEHICLE STOLEN - COLD at 3600 NE 141ST AVE, PORT [Portland Police #PP22000099894]",,2022-04-15T12:06:09.0-07:00,45.549592 -122.517435,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099894</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>3600 NE 141ST AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:31:21 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099876","VEHICLE STOLEN - COLD at 11000 NE HOLMAN ST, PORT",,,,2022-04-15T13:39:41.0-07:00,,,,"VEHICLE STOLEN - COLD at 11000 NE HOLMAN ST, PORT [Portland Police #PP22000099876]",,2022-04-15T11:58:53.0-07:00,45.569549 -122.548730,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099876</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>11000 NE HOLMAN ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:39:41 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099987","DISTURBANCE - PRIORITY at 500 SW LOBELIA ST, PORT",,,,2022-04-15T13:20:09.0-07:00,,,,"DISTURBANCE - PRIORITY at 500 SW LOBELIA ST, PORT [Portland Police #PP22000099987]",,2022-04-15T11:45:44.0-07:00,45.460973 -122.684147,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099987</dd>
						<dt>Call Type:</dt>
						<dd>DISTURBANCE - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>500 SW LOBELIA ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:20:09 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099884","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 500 NW BROADWAY , PORT",,,,2022-04-15T13:13:37.0-07:00,,,,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 500 NW BROADWAY , PORT [Portland Police #PP22000099884]",,2022-04-15T11:33:52.0-07:00,45.526955 -122.678133,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099884</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE</dd>
						<dt>Address:</dt>
						<dd>500 NW BROADWAY , PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:13:37 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099822","ACCIDENT - HIT AND RUN - COLD at SE CLINTON ST / SE 26TH AVE, PORT",,,,2022-04-15T13:07:52.0-07:00,,,,"ACCIDENT - HIT AND RUN - COLD at SE CLINTON ST / SE 26TH AVE, PORT [Portland Police #PP22000099822]",,2022-04-15T11:04:48.0-07:00,45.503432 -122.639653,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099822</dd>
						<dt>Call Type:</dt>
						<dd>ACCIDENT - HIT AND RUN - COLD</dd>
						<dt>Address:</dt>
						<dd>SE CLINTON ST / SE 26TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:07:52 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000099933","PREMISE CHECK at 6300 NE GLISAN ST, PORT",,,,2022-04-15T13:15:26.0-07:00,,,,"PREMISE CHECK at 6300 NE GLISAN ST, PORT [Portland Police #PP22000099933]",,2022-04-15T11:01:38.0-07:00,45.526683 -122.598354,"<dl>
						<dt>ID:</dt>
						<dd>PP22000099933</dd>
						<dt>Call Type:</dt>
						<dd>PREMISE CHECK</dd>
						<dt>Address:</dt>
						<dd>6300 NE GLISAN ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 1:15:26 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-15:cad-incidents/PP22000100033","DISTURBANCE - COLD at 900  LLOYD CENTER , PORT",,,,2022-04-15T15:05:48.0-07:00,,,,"DISTURBANCE - COLD at 900  LLOYD CENTER , PORT [Portland Police #PP22000100033]",,2022-04-15T15:03:21.0-07:00,45.532582 -122.653100,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100033</dd>
						<dt>Call Type:</dt>
						<dd>DISTURBANCE - COLD</dd>
						<dt>Address:</dt>
						<dd>900  LLOYD CENTER , PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 3:05:48 PM PDT</dd>
					</dl>"
